Helipad,Malmö Harbour Heliport,JMM,55.61945317493321,12.97820297172671,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Mora lasarett,ESJM,61.01720706448071,14.58422273781803,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Nikkaluokta Helikopterplats,HPADSWE,67.85071545334878,19.00475336962896,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Norra Älvsborgs Länssjukhus,ESEN,58.31899592826701,12.26820475562018,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Norrlands universitetssjukhus,ESHZ,63.81677512133173,20.29802000949470,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Norrtälje Sjukhus,ESHY,59.75764995496568,18.68935341387834,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Nya Karolinska,ESHK,59.34919532303756,18.03212651410315,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Nya Karolinska,ESHK,59.34947155617410,18.03182803996504,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Sahlgrenska Universitetssjukhuset,ESHS,57.68362661963506,11.95664015114283,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Sjukhuset i Torsby,ESET,60.13673386179217,12.99743722771411,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Skaraborgs Sjukhus Skövde,ESHO,58.42540194001988,13.84801318851403,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Stockholm-Gärdet heliport,ESHT,59.34074692153203,18.10384678742107,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Sunderby sjukhus,ESES,65.67239490660683,21.93584576333923,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Sundsvalls sjukhus,ESED,62.40790181685261,17.302181339502194,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Svegs Hälsocentral,HPADSWE,62.03965998628807,14.35225443515398,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Södersjukhuset,ESHC,59.30848207670419,18.05475453003325,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Södra Älvsborgs sjukhus,HPADSWE,57.72419036797960,12.96433752225546,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Uddevalla Sjukhus,ESEU,58.35734421824542,11.92873761592813,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Universitetssjukhuset i Linköping,ESEL,58.40171424050441,15.61955414892474,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Universitetssjukhuset Örebro,ESHQ,59.27477002416505,15.22903042801506,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Visby Lasarett,ESEV,57.64991281181604,18.30095648327853,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Västmanlands Sjukhus Västerås,ESEW,59.61577753506370,16.58208224664064,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Åre Hälsocentral,HPADSWE,63.39417811165924,13.09684001423811,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
Helipad,Östra sjukhuset,ESHB,57.72098588543115,12.04780397679260,,-1.57561,,,,250,2021-06-12T10:24:58,C:/Users/f99mlu/Downloads/swedish-helipads.csv
